text	label
Grusvegpakke kan vera éin veg å gå – ja, grusvegpakke kan vera ein måte å løysa dette på.	F
Når det gjelder formuesskatten, f.eks., trappet vi den ned i budsjettet vårt for 2005–2006, og intensjonen vår var da å gå videre med det.	A
Derfor vil jeg utfordre saksordføreren til å komme med én grunn, én grunn, til hvorfor man ønsker å videreføre og opprettholde formuesskatten på arbeidende kapital – som det eneste landet i OECD.	A
Venstre prioriterer de aller svakeste i dette budsjettet, med satsing på rusomsorg, rehabilitering og sykehussektoren	F
Selv om det koster mye, står nå Høyre, Arbeiderpartiet og sentrumspartiene sammen om å ordne opp i forholdene på Tautra.	F
Fremskrittspartiet er veldig fornøyd med at vi nå får en utfordringsrett	F
Det er mange uheldige sider ved å konkurranseutsetje NSB og dele opp NSB i mange forskjellige selskap.	F
Eg vil òg minne om at vi har ei offensiv satsing når det gjeld å kjempe for betre vilkår for dei fattige i andre land. Vi aukar u-landsbudsjettet til 0,98 pst. av brutto nasjonalinntekta. Det har aldri vore så høgt før. Det skulle vere eit forslag som ligg Kristeleg Folkeparti sitt hjarte nær, vil eg tru.	F
Som forsvarer og tilhenger av dagens abortlov har det vært viktig for meg at kvinnen skal ha rett til å bestemme hva som skal skje. Kvinnen skal ha en selvstendig rett til å ta stilling til spørsmålet før 12. uke, men kvinnens følelser skal alltid respekteres enten man er enig eller uenig.	F
Med en Høyre–Fremskrittsparti-regjering blir det betydelig flere midler til jernbaneinfrastrukturen, og vi gjør toget til et mer fleksibelt transportmiddel for flere gjennom hyppigere avganger rundt de store byene.	F
Vi faser oljepengene inn i infrastruktur, i utdanning, forskning og i vekstfremmende skattelettelser.	F
Jeg merker meg at det sittende flertallet nå prøver å bruke det at det ikke har fjernet reservasjonen, som et grunnlag for å legitimere reservasjon, istedenfor å gjøre det som burde være flertallet og helseministerens jobb, nemlig å sørge for at norsk lov blir håndhevet i hele landet.	A
Men vi er ikkje einige i det som dei borgarlege partia har foreslått, nemleg at ein skal lage ordningar som favoriserer dei som får arbeidsgivar til å betale for at dei skal rykkje fram i køen. Vi er opptekne av at vi skal ha eit tilbod som fungerer likt for alle, og derfor har vi på inneverande års budsjett òg lagt til rette for ein spesiell innsats for den gruppa som representanten Leirstein her siktar til.	A
Det som er nykelen, og hovudsaka, for at ein skal koma vidare og få endå fleire inn på metadonassistert rehabilitering og på buprenorfin, er at den enkelte kommune følgjer opp med ein tiltaksplan rundt den enkelte rusmisbrukaren, ein plan som omfattar t.d. bustad, arbeid, utdanning, sosialt nettverk. Dette er i dag for nokre ein bremsekloss.	N
Så vil jeg bestride den påstanden som kom om at det blir mindre penger til vern neste år.	F
jeg tør ikke si om det har vært gjennomgående siden krigen – at i løpet av det siste kvarte århundret har i hvert fall ca. halvparten av Norges kommuner opplevd reell tilbakegang i bosettingen. Det har vært ført en politikk i Norge i det samme kvarte århundret som antakeligvis uten sidestykke – sammenliknet med andre land – har tilført distriktene store beløp for å prøve å motvirke dette, og man har altså ikke lyktes. Jeg tror at en av hovedgrunnene til at man ikke – i større grad i hvert fall – har lyktes, er at det i for liten grad har vært fokus på å etablere lønnsomme arbeidsplasser. Det er umulig å forestille seg at man kan nå Stortingets målsetting om bosetting i det ganske land hvis vi ikke makter å etablere lønnsomme arbeidsplasser.	N
Som eg sa i mitt innlegg, inneheld bustadmeldinga mange fine formuleringar, men dessverre ingen substans.	A
Jeg har en følelse av at Arbeiderpartiets og SVs utvikling i denne saken er ganske parallell, at vi i utgangspunktet har det samme ønsket om likebehandling, men at vi samtidig også har et ønske om å forhindre sosial dumping.	A
Derfor må vi kunne satse på informasjonskampanjer, og vi må satse på god rehabilitering.	F
Representanten Bastesen skal ha honnør for sitt vedvarende engasjement for norsk fiskerisektor. Men jeg får ikke dette helt til å rime med hans handling, for Kystpartiet har i sine hovedmerknader faktisk som et av sine hovedpunkter at Norge må si opp EØS-avtalen.	F
Vi har i innstillinga tatt til orde for ei grundigare vurdering av følgjene av eller grensene for kva type arbeidskraft som det her bør opnast for.	N
Jeg finner det nok noe underlig at Høyre da, sammen med Venstre, har isolert seg fra resten av komiteen ved å si at de ikke ønsker å være med på at vi skal ha et nasjonalt kompetansesenter for yrkesrettet rehabilitering, et senter som for øvrig kan vise til de beste resultater når det gjelder å få folk tilbake i arbeid.	F
Trur ikke Arbeidarpartiet at dersom vi aukar skatten på viktige område, vil det medføre at vi får ein akselererande tendens til at norske bedrifter flaggar ut og etablerer seg i utlandet, med den verknaden at vi får aukande arbeidsløyse?	F
Som jeg tror de fleste er kjent med, er jeg tilhenger av dagens abortlov og har forsvart den og ønsket den siden før den så dagens lys.	F
Det er riktig at det å redusere egenandeler og ha en sosial politikk der er en viktig del av arbeidet mot sosiale helseforskjeller og ulikheter i helsevesenet.	A
Når vi legger opp til en samferdselspolitikk, til at vi ønsker verdens mest moderne infrastruktur på vei og lavere bilavgifter, er det fordi vi ønsker å redusere forurensingen.	A
Det som har skjedd så langt i de tre–fire siste årene siden EØS-området ble åpnet opp i så stor grad, er at Norge har hatt høy vekst som nasjon. Reallønnen har steget svært mye. Vi er blant de beste land i Europa når det gjelder reallønnsøkning, og vi har hatt den høyeste arbeidsinnvandringen.	F
Jeg ønsker at flest mulig av dem som jobber med eldreomsorg, skal gi tjenester og omsorg til de eldre, og at færrest mulig skal flytte papir. Det betyr at vi må ta i bruk mer IKT i offentlig sektor.	N
SFT har vi i dag, vi skal ha det i framtiden, og SFT skal styrkes.	F
Venstre i dag har ingen programformulering om å fjerne arveavgift, og jeg vil ikke forskuttere de politiske prosesser som skal være rundt disse tingene framover. Men vi vil i alle fall bidra til et hva jeg vil kalle mer rettferdig avgiftssystem, nemlig at avgiften i så fall knyttes til faktiske kontantstrømmer, salgsverdier som det er mulig å betale skatt av, og ikke til eiendommer som bare blir i familien, og hvor det ikke er en eneste krone i omsetningsbeløp, man må ta opp lån osv. for å kunne ta vare på eiendommen.	N
Når det gjelder mennesker med diabetes og andre kronikere, er de en av hovedgrunnene til at vi nå gjør den store omleggingen i helsevesenet og innfører Samhandlingsreformen. Det er nettopp kronikergruppene det er viktig å få et bedre tilbud til der de bor, med tanke på mer målrettede tiltak, bedre kompetanse	F
Forskningsprogrammet IT funk er ikke videreført i regjeringens budsjettforslag. Deler av bevilgningen er med, men er spredd for alle vinder. Høyre beklager det. IT funk har bidratt til viktig kartleggings- og forskningsarbeid for funksjonshemmede og burde få fortsette	F
Bedre – og gode – veier vil forurense mindre ved at vi får mindre utslipp, mindre forbruk og færre skadede og forulykkede i trafikken.	F
Eg meiner at i sum gjev det forvaltningsplanane vi har no, eit godt grunnlag for å forvalte dei kystnære områda, men det er ingen tvil om at risikoen knytt til oljeverksemd nær land er stor. Det er derfor viktig å ikkje opne Skagerrak no, og at vi ikkje tilrådd noko på Mørebanken, osv.	A
Når man øker avgifter, rammer det ganske blindt. Hvis man har lite, tjener lite, vil en økning, f.eks. av dieselavgiften, ramme hardere enn det vil gjøre for en som tjener mye og har mye penger.	A
Det viktigaste denne regjeringa kan gjere, er å gje kommunane meir i frie midlar, så dei kan prioritere kollektivtrafikk.	F
Ved å redusere produksjonen samt stanse ny leteaktivitet vil inntektsgrunnlaget for vår velferd bli dramatisk redusert.	F
Vi ynskjer altså ikkje å gi vår tilslutning til Høgre sine forslag i dag, fordi vi er urolege for at vi då vil få ei utvikling der mange som er yrkeshemma, og mange som er innvandrarar her i Noreg, ikkje skal få den moglegheita som dei burde ha i dag, til å bli inkluderte i arbeidslivet.	A
Dei ber om i alle fall å få sleppa formuesskatt på arbeidande kapital. Når dette fell saman med det synet som Kristeleg Folkeparti har hatt i mange, mange år, skulle det berre mangla at me ikkje fremja eit slikt forslag.	A
Ja, det er klart, å vere i forkant, å vere føre var når det gjeld oljevernberedskap, må nødvendigvis koste litt. Men kva vil ikkje ei skikkeleg stor ulukke koste viss uhellet skulle vere ute?	F
Jeg tror lokalsjukehusene også der kan spille en sterkere rolle enn det som er tilfellet i dag. Ingen av dem skal altså legges ned.	F
Kristeleg Folkeparti har til og med kritisert oss – veldig bra – for at vi ikkje har redusert ISF frå 40 til 30 pst. Spørsmålet mitt er korleis det kan ha seg at Kristeleg Folkeparti no er med og skapar fleirtal i denne salen for å auka innsatsstyrt finansiering frå 40 pst. til 50 pst.	A
I motsetning til det Jan Sahl frå Kristeleg Folkeparti nettopp sa, har Senterpartiet heile tida meint at det er behov for eit hovuddepot på Fedje. Vi er nøgde med at Regjeringa meiner det same, og at det kjem pengar til dette no. Desse pengane fører til at oljevernmateriellet kan styrkjast, og at det blir gjenoppretta ein røynd mannskapsstyrke som kan bruke utstyret. Risikoen for forlis og utslepp i sjøen kjem aldri bort. Men det er viktig med tiltak for å redusere risikoen, og det er viktig at vi har ein god oljevernberedskap som kan fungere raskt og effektivt når ulykka er ute.	F
Så er det andre områder - også i nord - som bør åpnes for olje- og gassaktivitet.	F
Arveavgiften er altså en av de mest upopulære avgiftene vi har her i kongeriket, og det er ganske interessant at flertallet, regjeringspartiene, i sine merknader i innstillingen faktisk sier at man er klar over at det er svakheter ved dagens utforming, og at det man skal gjøre i budsjettet i høst, går noe i retning av å gjøre arveavgiften mer rettferdig, for å øke oppslutningen om den.	A
tror jeg at jeg må få lov til å advare litt fra talerstolen imot å gjøre denne forskjellen større enn den er. Det at man ønsker et enklere regelverk, er helt greit, fordi det vil være en administrativ forenkling, men det vil også få konsekvenser for hvilke krav vi kan stille. På de områder hvor det ikke eksisterer en tariffavtale, vil det være fort gjort at de minste kravene kommer til å bli gjort gjeldende, for å gjøre det for enkelt. Jeg er enig i at det er viktig å avdekke svart arbeid. Jeg tror noe av det fine med EØS-utvidelsen er at noe av det svarte arbeidet – hvis vi nå får ordentlige forhold rundt omkring – kan føres over i ordnede former.	N
Dette trenger vi en politikk for, og vi mener at arbeidsinnvandrere som mister jobben, naturligvis må få tilbud om norskopplæring istedenfor å bli straffet ved å bli tatt fra dagpengene dersom de studerer norsk.	F
For Fremskrittspartiet er det helt klart at vi ønsker betydelige kutt i de skatter og avgifter som regjeringspartiene gladelig tar inn fra det norske folk og fra norske bilister gjennom skyhøye drivstoffavgifter, gjennom årsavgift, gjennom engangsavgifter	A
Det er vanskelig å forstå det prinsipielle i at Helsedepartementet skal si at motstanden mot abort er et høyverdig grunnlag for reservasjon, mens f.eks. motstanden mot prevensjon ikke er det	A
Jeg prøvde å utfordre SVs finanspolitiske talsmann med hensyn til hvorfor man ikke kutter mer og fjerner alle tollmurene, toll som produsenter og bønder i u-landene må betale når de skal selge sine varer i Norge.	F
I tillegg til det fikk vi gjort det aller viktigste, nemlig å hindre at man skulle fjerne, eller i første omgang halvere, formuesskatten.	F
Venstre har i alle sine alternative budsjett prioritert satsing på jernbane	F
Vi satsar tungt for å gi Innovasjon Norge betre moglegheiter.	F
Ser sosialministeren at den utviklingen som nå har vært, med en stadig økning av egenandeler – med 30 pst. økning gjennom de siste tre årene – også er med på å utvikle forskjeller, fordi det for enkelte rett og slett blir for dyrt å bruke en del helsetjenester? Ser sosialministeren i forlengelsen av det også behov for tiltak som gjør at man på neste års budsjett ikke kommer inn med ytterligere økninger når det gjelder egenandeler til helsehjelp?	A
Vi har også gjennomført en offentlig utredning som ser på hvordan klimaendringene vil påvirke nettopp behovet for å sørge for regulering av hvordan vann skal tas vare på, og hvordan nedbør vil fordele seg. Så, ja, jeg mener vi har gjort en ordentlig jobb med dette. Det er klart at vi nå står overfor kjempesvære revisjoner i de forskjellige vannkraftverkene vi har	F
Vil statsråden her prøve å være proaktiv og se på hvordan vi kan bygge flere sykehjemsplasser enn det det legges opp til i budsjettet, også som en del av det å kunne møte utfordringene innenfor bygg- og anleggssektoren? Det vil også ha positiv effekt på tilbudet til eldre pleietrengende.	F
Når det gjeld næringsutvikling i den nørdste delen av landet vårt, har det lenge vore eit ønske om at dei skulle få bidra og vere med på ein større del av den verdiskapinga som er knytt til petroleumsverksemda. Som saksordføraren var inne på, er dette eit viktig bidrag for å oppretthalde både busetting og næringsaktivitet i dette området, og det sluttar Framstegspartiet seg til.	F
For oss er kvinnens rettigheter i dette tilfellet langt viktigere enn at noen leger skal få reservere seg mot å gjøre en jobb som samfunnet har forpliktet dem til.	A
Jeg tror jeg vil forsøke meg igjen. Jeg prøvde å utfordre SVs finanspolitiske talsmann med hensyn til hvorfor man ikke kutter mer og fjerner alle tollmurene, toll som produsenter og bønder i u-landene må betale når de skal selge sine varer i Norge. Jeg vil gjerne ha svar på hvorfor man ikke gjør det,	A
Komiteen har derfor også i merknads form bedt om at hoveddepotet for oljeutslipp blir gjenopprettet på Fedje, og bedt Regjeringen om å komme tilbake med en sak om dette så snart som mulig.	F
Senterpartiet støtter jo også opp om at vi skal bruke vern som et virkemiddel, men vi må erkjenne at bruk, i et land som Norge, hvor folk bor spredt, også er en viktig verdi, og den kan ikke gjennomføres om man verner alt.	F
Når det gjeld Amathea og det som har skjedd på statsbudsjettet, vil eg gjerne presisera at det er eitt av fleire viktige tiltak i det abortførebyggjande arbeidet.	F
Hva kommer det av at Regjeringen kan pumpe nye 25 milliarder kr inn i norsk økonomi uten at det får noen konsekvenser for økonomien, mens når Fremskrittspartiet bruker 15 milliarder kr primært på skattelette til dem som har lavere og midlere inntekter, får dette katastrofale konsekvenser for norsk økonomi?	A
Jeg er veldig glad for komitélederens avklaring om at Venstres utgangspunkt er at man skal opprettholde en fullverdig CO2-kompensasjonsordning helt fram til 2020.	F
Der er overgangsstønaden viktig – jeg vil gjerne understreke det. Tar man bort den, vil man hindre veldig mange av disse kvinnene i å komme seg ut i arbeid.	F
Jeg merket meg Jens Stoltenbergs synspunkter på bekjempelse av arbeidsledighet, og er glad for at også Arbeiderpartiet her vil gjøre det til en viktig sak	A
Det er ingen tvil om at Arbeiderpartiet og den samlede regjering står ved at rehabiliteringsarbeid er veldig viktig i norsk helsevesen, og det foregår veldig mye godt rehabiliteringsarbeid.	F
Eg er heilt einig i ei setning som står i meldinga, nemleg: «Tilstrekkelig slepekapasitet er et sentralt element i beredskapen.»	F
Når det gjelder rassikring, som Kristelig Folkeparti har vært spesielt opptatt av og utfordret regjeringspartiene på, er det flatt for Nordland, halvert for Troms og null til Finnmark, som ifølge NTP har behov for 72 mill. kr til rassikring.	F
Nåværende regjering har videreført påbegynte jernbanestrekninger fra Bondevik II-regjeringen, og det er bra.	F
Mitt poeng var at då er det viktig at ein får gjennomført flest mogleg av skattelettane før dette valet.	F
Noe av det første vi gjorde i nord, var å si ja til Snøhvit, som har vært et bra prosjekt for Hammerfest, for den nordlige landsdel og for landet vårt. Vårt ønske er at det også skal kunne skje i Nordland, i Lofoten og i Vesterålen. Og det haster med å få på plass bl.a. tildeling av nye attraktive leteområder.	F
Det kommer med jevne mellomrom forslag om å opprette egne fond for å ivareta det forslagsstillerne mener er gode formål. Det blir ikke noe bedre av den grunn, for så vidt. Flertallet støtter altså ikke dette, og vi foreslår å avvise det	A
Derfor bruker Regjeringen nå mer midler til å bygge omsorgsboliger, eldresenter og sykehjemsplasser.	F
Denne regjeringen har jo lagt til rette for god utvikling i olje- og gassnæringen. Det har aldri vært større aktivitet på sokkelen enn nå. Vi ser både en oljenæring og en leverandørindustri som er i god vekst. Jeg mener at regjeringen i forvaltningsplanen har lagt opp til en skrittvis utvikling av oljenæringen i nord. Denne forvaltningsplanen er etter min mening et stort skritt for oljenæringen i nord.	F
Dette er med respekt å melde en insinuasjon mot AAN-kontorene som ikke kan dokumenteres.	F
Jeg mener at kontantstøtten er et virkemiddel som er målrettet for å holde folk hjemme, istedenfor å la dem bidra i arbeidslivet og bidra til den felles verdiskapingen i samfunnet. Jeg mener også at den treffer veldig skjevt. Det vet vi jo, alvorlig talt! Vi vet jo at kontantstøtten nå treffer mye skjevere enn den brede permisjonsordningen som vi gradvis har utbygd fra vår side. At vi har gjennomført en økning i fødselspermisjonen for fedre, bidrar til et mer likestilt arbeidsliv.	N
Den nye regjeringen er med på det som også Bondevik-regjeringen foreslo, at det ikke skal være egenandeler for barn under 12 år.	A
Jeg tror ikke representanten Solberg hørte særlig nøye etter, for jeg tillot meg faktisk å gi Regjeringen ros for at de har løftet opp enslige minstepensjonister gjennom trygdeoppgjøret. Det er Fremskrittspartiet enig i var fornuftig. Men vi mener at også de andre minstepensjonistene burde vært løftet	F
I tillegg mener jeg at det arbeidet som departementet og direktoratet har gjort knyttet til å få på plass gode samordnede løsninger, ikke bare når det gjelder kraft fra land, men også når det gjelder hvordan man utvikler eksportløsninger for gass og olje, vil bidra til å realisere betydelige gevinster og verdier for det norske samfunnet.	F
No klarer SV og denne fleirtalsregjeringa å plussa på pengar bl.a. til jernbanen, ei satsing på jernbanen som ikkje er det ho burde vera, men det er altså 182 mill. kr meir enn det Kristeleg Folkeparti klarte å få til.	F
ved den utgreiinga som no kjem om høgfartsbanar, som eg forhåpentlegvis ved hjelp av m.a. Vestlands-FrP kan få vera med og realisera i Noreg på eit eller anna tidspunkt	F
Jeg skulle også ønske at man var kommet lenger med å få til helhetlige bymiljøavtaler, for jeg tror det er helt nødvendig.	F
Vi valgte å øke CO2-avgiften i stedet i vårt avgiftsopplegg i fjor, vi foreslo flypassasjeravgift i fjor, og det er fordi vi vil synliggjøre ulike måter å gjennomføre det grønne skiftet på i hvert av våre alternative statsbudsjett.	F
Vi er glad for at et flertall mener at oljevernberedskapen i nord må styrkes, og teknologiutviklinga innen oljevernteknologi må intensiveres parallelt med arbeidet med rullering av forvaltningsplanen.	F
Hvorfor er det slik at vi fortsatt har en formuesskatt som gjør at svært mange personer har store problemer knyttet til generasjonsskifte i bedriftene?	A
Det ene er: Når kan vi forvente oss en lovendring fra regjeringen som sikrer at Nav kan gi informasjon videre når det er borgere som ulovlig oppholder seg i Norge, og som søker om velferdsytelser? Og det andre er: Vil statsråden gå igjennom den forskriften som ble innført 1. januar 2012 for å se om det er endringer som også må gjøres der, og som vil forhindre at man får tilgang på velferdsytelser når man oppholder seg ulovlig i Norge?	A
Fremskrittspartiet har stor tro på at konkurranse bringer fram gode ting i de aktørene som bidrar til det, gitt at du har et godt regelverk i bunnen og ikke bare driver med anarki. Men ved at du får en bedre konkurranse, øker du verdiskapingen.	F
Så hvis vi slår våre kloke hoder sammen, kan vi få gjort mye godt for gang- og sykkelveier også i årene som kommer.	F
SV og Venstre er enige om at det ikke bør være olje- og gassaktivitet utenfor Lofoten og Vesterålen.	F
Eg er veldig oppteken av at dei eldre på sjukeheimar og elles dei som er heimebuande, har eit godt aktivitetstilbod. Eg meiner at det tilbodet primært må kome via dei kommunale budsjetta. Det er kommunane som har ansvar for at pasientar på sjukeheim har god aktivitørteneste, og dei må også kunne gi tilbod til dei eldre på anna vis.	N
Det er en samlet komite som skryter av Amathea sitt arbeid og holder fram denne organisasjonen og det viktige arbeidet den gjør for vanskeligstilte gravide kvinner og for par. Så det er ingen tvil om det.	F
Jeg vil minne representanten Halleraker om at vi har et forslag som kommer til behandling i denne sal snart, som gjelder å fjerne alle bomstasjoner – samme prinsipp som vi brukte på Gardermobanen i sin tid.	A
Petroleumsnæringen er vår viktigste bidragsyter til å opprettholde velferdsnivået.	F
AAN sin kompetanse er sterkt etterspurd både av studentar, helsestasjonar, militærleirar og høgskular, og stadig fleire ynskjer hjelp og støtte frå dei.	F
vi, etter vår oppfatning, er nødt til igjen å innføre et system som sikrer hver skole et minste timetall. Så står selvsagt kommunene fritt til å bruke mer, men ikke mindre, ut fra lokale forhold. Det kan selvsagt, som jeg sa, begrense den lokale handlefriheten noe. Men som sagt, forskjellene er så store nå at vi ser at dette er et nødvendig tiltak. Når det gjelder å senke elevtallet i klassen, vet vi at det er sammenheng mellom arbeidsmiljøet i en klasse og antall elever, og vi mener at dette er et nødvendig og riktig tiltak.	N
Jeg vil be Solvik-Olsen dokumentere hvilket budsjett som ligger bak oss som har vist de samme tallene innenfor CO2-håndtering og satsing på fanging av CO2. Det er ingen andre budsjetter som har hatt slik satsing!	F
Forstår ikke statsråden at det må være en sammenheng mellom det at en nå får opp oljeaktiviteten i nord, og det som leveres på beredskap, og at det er en viktig del av grunnen til at det er økte forventninger?	F
I tillegg hadde vi altså en forskningssatsing på 1,2 milliarder kr	F
Jeg mener vi har gjort veldig mye bra for vannkvaliteten. Jeg mener vi har gjort mye bra for å sørge for at vi tar vare på naturen i forbindelse med de vannkildene vi har.	F
Barnehagene har alltid vært en viktig sak for SV, og at vi nå har full barnehagedekning til en akseptabel pris, er vel kanskje det vi er aller mest fornøyd med	F
For å innføra han vil me samtidig gjera noko med formuesskatten, og me har vore heilt konkrete på at han skal halverast i løpet av to år, med sikte på ei full avvikling.	A
For å ta et eksempel har Arbeiderpartiet og SV en felles merknad der vi sier at arbeidsmarkedsbedriftene bør være egnet til kvalifisering av langtidsledige, innvandrere og ungdom som faller utenfor Reform 94. Vi mener det må åpnes for at slike grupper kan gis et tilbud innenfor AMB-bedrifter.	F
Spørsmålet om målet for energieffektivisering av bygg er svært viktig når vi veit at 37 pst. av energien blir brukt nettopp innanfor denne sektoren, og målsettinga om et lavt avtrykk på framtidige bygg er jo for så vidt også ei bra målsetting.	F
Det er absolutt ikke korrekt at ikke ressursene ved AAN-kontorene utnyttes maksimalt i det forebyggende abortarbeidet. De blir etter hvert mer og mer etterspurt i denne problematikken, både når det gjelder informasjon, kompetansene og enkelttilfeller	F
Vi forsøkte oss nemlig med en formulering når det gjaldt Goliat som minimum skulle understreke at det arbeid som nå pågår for å kartlegge ressursene, ikke skulle føre til at det automatisk ble åpnet for utbygging, at det skulle være en åpen prosess, med et åpent utfall.	N
Det er stadig flere syke som faktisk ber om at ISF-andelen økes	F
Regjeringspartia har, som representanten Sponheim er veldig klar over, gått inn for å gjere ein svært høg innsats når det gjeld arbeidsmarknadstiltak.	F
Jeg er enig i at det er behov for utvikling og endring i positiv og faglig sammenheng. Men omstillingsbehovene som helseministeren sikter til, mener jeg er mer økonomisk begrunnet – i forhold til sentralisering, nedlegging og avvikling av desentraliserte tilbud i dag.	N
Vi har en gigantisk satsing på barnehageutbygging. Det er flere som strømmer til køen for å få til barnehager. Venstre prøver å løse det ved å øke prisen. Det er i strid med barnehageløftet. Det er ikke vår vei. Vi har et meget høyt trykk på dette.	N
Så det er fullt mulig å forene Norges økonomiske interesser med en fornuftig klimapolitikk.	N
Så innenfor det konseptet tror jeg det kan være mulig å få til en høyfartsring som virkelig vil være en visjon når vi om tre år skal feire hundreårsjubileet for Bergensbanen.	F
Vi har høy aktivitet på norsk sokkel. Det er tidenes største investeringsnivå neste år, som det står i budsjettet, på vel 130 milliarder kr. Det er stor interesse for norsk sokkel. Det er viktig også at vi har stabile og langsiktige rammevilkår for denne industrien. Det legger vi til grunn, og det er vi stolte over.	F
Det er gode grunner til å forsøke andre tilbud først, bl.a. fordi LAR ofte vil være en livslang behandling, som kan få en del konsekvenser for de pasientene som berøres. Når det gjelder aldersgrense, tror jeg kanskje ikke det er det aller viktigste, men at man heller søker å gi pasientene muligheten til å velge noe annet på forhånd, og at de får god informasjon om hvilke tilbud som finnes.	N
Fattigdom blant barn opprører oss.	A
Jeg velger å referere til en blogger i denne replikken, nemlig Silje Vallestad, som har startet opp Bipper, et norsk teknologiselskap. Hun skriver under overskriften «Hjelp – jeg er rik!» at hun har investert alt både av tid og fri kapital. Hun tar ut moderat lønn og gikk lenge uten. Hun har ikke fet økonomi, men tre barn og var førstegangs boligeier i 2006. Utbytte tas ikke ut, for et selskap som Bipper eksisterer ikke det. Alt som kommer inn, investeres i videre drift og vekst. Bipper har fortsatt røde tall, det er helt normalt for et selskap som hennes. Men formue har hun visstnok, hundrevis av tusen skal hun betale i formuesskatt. Hun har flere muligheter: Ta opp privatlån med pant i bolig – men det går jo ikke, det koster penger. Ta ut utbytte – men hun har jo ikke overskudd. Hvor skal hun ta utbytte fra? Selge aksjene sine – som gründer i en bedrift som allerede har solgt seg ned?	A
Venstre har vært veldig for å kjempe imot sosial dumping, men vi har brukt andre virkemidler enn det regjeringa gjør. Vi har f.eks. løftet det med minstelønn, for vi tror at det ville ha vært et veldig effektivt grep for å bekjempe sosial dumping, spesielt for den gruppa som representanten tar opp.	A
Men det er viktig å vere klar over at vi i den perioden vi har bak oss no, har vore opptekne av å styrkje velferdstilbodet i kommunesektoren betydeleg når det gjeld utbygging av barnehagar og tilbodet til dei eldre. Det har òg vore nødvendig å styrkje velferdstilbodet innanfor sjukehussektoren.	F
Det nullutslippsregime vi innførte i Barentshavet i 2003, var etter føre-var-prinsippet, noe jeg er sterk tilhenger av.	F
Det er historisk når et samlet storting i dag åpner for at den norske delen av Barentshavet skal åpnes for olje- og gassvirksomhet.	F
Når det gjelder arbeidstidsbestemmelser, har næringen selv uttalt at en ytterligere begrensning når det gjelder nattarbeid og en overføring av mer arbeid på dagtid kan føre til en fortetting av arbeidet på dagtid. Da blir mitt spørsmål til statsråden: Ser statsråden også de sikkerhetsmessige utfordringene man står overfor hvis man i for stor grad fortetter arbeidet på dagtid, slik også næringen selv har påpekt?	F
Kan Kristelig Folkeparti love at de ikke vil jobbe for at det skal bli reservasjonsadgang også for f.eks. prevensjonsutskriving i framtiden?	F
eg mener dette er et godt budsjett for kollektivtrafikk, for jernbane og for å redusere vedlikeholdsetterslepet på vei. I tillegg bidrar vi med dette budsjettet til å få ned klimagassutslippene i vår sektor – gjennom elbilfordelene som vi fortsetter med, gjennom «plug in»-hybridbiler og andre hybridbiler, gjennom biodiesel, biogass, omsetningspåbud osv. Så dette er et stort skritt i riktig retning.	F
Det viktigste er at det er nok eldreomsorg og nok pleie.	F
Eg er einig i at enøktiltak er viktig, og vi ser mange tiltak som er sette i verk spesielt av privatfolk.	F
Etter en totalvurdering av det som ligger i proposisjonen, ut fra de store ringvirkningene dette får for Nord-Norge, og med utgangspunkt i at Goliat er starten på noe som skal fortsette, har jeg tatt en beslutning om at jeg vil stemme for Goliat i dag.	F
Venstre har vært veldig for å kjempe imot sosial dumping, men vi har brukt andre virkemidler enn det regjeringa gjør.	A
eg minner om at vi nå har gjennomført lettelser i størrelsesordenen litt i underkant av 20 milliarder kr.	F
Bare for å ta formuesskatten: Når man skal fjerne den, med 8 milliarder kr i reduksjon i inntekter til det offentlige og til fellesskapet, har det en motpost. Det har en motpost på kommuneøkonomisiden, på sosial- og helsesiden, på skolesiden. Men man sier ikke ett ord om hvor man skal ta disse pengene fra. Det er totalt uansvarlig.	F
at vi i den nærmeste framtid står overfor store utfordringer som går på mangel på arbeidskraft. Eneste mulighet for å dekke disse er på kort sikt arbeidsinnvandring	F
Vi treng å slutte å forenkle og så stå saman om å få ned arbeidsløysa.	A
Me sikrar personvernet betre	F
Vi skal ta de advarslene som kommer fra FNs klimapanel på alvor, og Fremskrittspartiet har her lagt en politikk der vi sier at vi skal være føre var, vi skal være med og bidra til betydelige CO2-reduksjoner. Men vi skal gjøre det på en fornuftig måte, der man sikrer norsk næringsliv og sikrer at pengene brukes best, på de store prosjektene, at man bruker dem der man får mest nytte.	N
Det er greit å ha en målsetting om at alle eller alle landsdelene skal ha tilgang til bredbånd. Men jeg vil gjerne utfordre statsråden, når Regjeringen har den ambisjonen, på lik linje med Fremskrittspartiet: Hva defineres da som bredbånd?	F
Etter mitt skjønn må det være en betydelig overvurdering av Det norske stortings kompetanse	N
Ein kunne ha sett i gang gasskraftverk som ville erstatte importen av kolkraft og med andre ord ha teke fatt i problema allereie no i dag, framfor å seie at nei, det blir ikkje sett i gang gasskraftverk dersom det ikkje er med reinsing. Ein er med andre ord ikkje villig til å setje i gang tiltak i dag før ein har den ideologiske plattforma på plass. Det er ikkje bra, korkje for klimaet eller for landet.	F
