text	label
Venstre har en stolt og viktig tradisjon i å utvikle velferdsstaten. Vi har en god historie å vise til der, og vi er også for en utjevnende politikk. Når det gjelder å fjerne formuesskatten, er det viktig å nevne at hele tanken til Bondevik II-regjeringen i forbindelse med innføringen av en ny skattemodell i 2006 var at formuesskatten skulle avvikles. Denne regjeringen har valgt å videreføre og beholde formuesskatten. Det er her norsk næringsliv kommer dårligere ut av skattereformen. Næringslivet aksepterte den gangen utbytteskatt mot at formuesskatten på sikt skulle bli avviklet. Slik har det ikke blitt. Jeg mener at slik formuesskatten i dag er, er det faktisk med på å hindre næringsliv. Slik sett er det også med på å minske inntektene til det offentlige og dermed mulighetene for at vi kan gjøre de gode velferdstiltakene som jeg er sikker på at representanten Kristoffersen ønsker å gjøre, og som iallfall Venstre særlig ønsker å gjøre på velferdssiden.	Næringslivet aksepterte den gangen utbytteskatt mot at formuesskatten på sikt skulle bli avviklet. Slik har det ikke blitt. Jeg mener at slik formuesskatten i dag er, er det faktisk med på å hindre næringsliv. Slik sett er det også med på å minske inntektene til det offentlige og dermed mulighetene for at vi kan gjøre de gode velferdstiltakene som jeg er sikker på at representanten Kristoffersen ønsker å gjøre, og som iallfall Venstre særlig ønsker å gjøre på velferdssiden.
Her om dagen sa en partikollega av representanten Thorkildsen at jeg som vara jo ikke hadde noen særlig kompetanse på det feltet som vi den gang snakket om. Men når jeg nå først har fått tid likevel, vil jeg benytte anledningen til å svare, ut fra det lille jeg kan. Vi i Venstre er ikke for nullskattytere, og vi vil gjerne være med på å drøfte hvordan vi kan være med på å avskaffe formuesskatten og samtidig unngå nullskattytere. Det er faktisk det samme som næringsminister Giske står for. Når det gjelder dette med formuesskatt, så er det faktisk en myte, representant Thorkildsen, hvis jeg får lov til å påpeke det, at det bare er rikingene som betaler formuesskatt. 20 pst. av dem som betaler formuesskatt i 2011, er faktisk pensjonister og trygdede, og 24 pst. av dem som betaler formuesskatt, tjener mindre enn 500 000 kr. Så det å si at dette er for rikingene, mener jeg er å underslå en sannhet. Dette rammer faktisk de svake svært hardt, og derfor vil vi i Venstre være med på å fjerne den urettferdigheten som formuesskatten innebærer.	Dette rammer faktisk de svake svært hardt, og derfor vil vi i Venstre være med på å fjerne den urettferdigheten som formuesskatten innebærer.
Her om dagen sa en partikollega av representanten Thorkildsen at jeg som vara jo ikke hadde noen særlig kompetanse på det feltet som vi den gang snakket om. Men når jeg nå først har fått tid likevel, vil jeg benytte anledningen til å svare, ut fra det lille jeg kan. Vi i Venstre er ikke for nullskattytere, og vi vil gjerne være med på å drøfte hvordan vi kan være med på å avskaffe formuesskatten og samtidig unngå nullskattytere. Det er faktisk det samme som næringsminister Giske står for. Når det gjelder dette med formuesskatt, så er det faktisk en myte, representant Thorkildsen, hvis jeg får lov til å påpeke det, at det bare er rikingene som betaler formuesskatt. 20 pst. av dem som betaler formuesskatt i 2011, er faktisk pensjonister og trygdede, og 24 pst. av dem som betaler formuesskatt, tjener mindre enn 500 000 kr. Så det å si at dette er for rikingene, mener jeg er å underslå en sannhet. Dette rammer faktisk de svake svært hardt, og derfor vil vi i Venstre være med på å fjerne den urettferdigheten som formuesskatten innebærer.	Vi i Venstre er ikke for nullskattytere, og vi vil gjerne være med på å drøfte hvordan vi kan være med på å avskaffe formuesskatten og samtidig unngå nullskattytere.
Jeg tror statsråden sa noe sånt som at det var få signaler om at næringslivet ble utarmet på grunn av formuesskatten. Da må han ha vært i andre fora enn det jeg har vært, for det er vel få ting som er så ofte oppe på agendaen i næringslivssammenheng som formuesskatten. Bernander fra NHO sa jo under høringen at formuesskatten nå seiler opp som sak én for næringslivet når man forhører seg rundt i medlemsmassen. Jeg er på mange måter enig i mange av de betraktningene statsråden gjorde seg rundt arbeidende kapital. Det viser også evalueringen. Man vil fjerne mye av beskatningen på dem med aller høyest inntekt, men formuesskatten vil fortsatt ligge der for dem med mellominntekter og lave inntekter, pensjonister og andre. Ser ikke statsråden at formuesskatten er en ren diskriminering av norsk privat eierskap og sånn sett svekker grunnlaget for ny verdiskaping rundt omkring i landet?	Ser ikke statsråden at formuesskatten er en ren diskriminering av norsk privat eierskap og sånn sett svekker grunnlaget for ny verdiskaping rundt omkring i landet?
Det kunne vært moro å spørre statsråden om dette med faglige tilbakemeldinger når det gjelder responstid, om hun ikke har lest de rapportene som Kystverket har kommet med tidligere, om hva man forventer av responstid når det gjelder slepebåtberedskap, og hva man ønsker når det gjelder slepebåtberedskap. Jeg synes det høres veldig flott og fint ut å fortelle at man må styrke beredskapen, men det er ikke veldig lenge siden den samme regjeringen i forbindelse med statsbudsjettbehandlingen ønsket å legge ett av kystvaktskipene i dokk for at det ikke skulle være tilgjengelig. Heldigvis ble det avverget. Men Redningsselskapet – som er en kjempeviktig aktør som førstelinjetjeneste for å kunne være med og bistå når det skjer ting på sjøen, og som kan være med å bidra til å hindre at ulykker skjer fordi de kan bistå på et tidlig tidspunkt – har kjempestore problemer, og de har ikke økonomi til å opprettholde beredskapen sin. Hvordan kan statsråden mene at dette er med på å styrke beredskapen, når noen i førstelinjetjenesten legger ned en del av beredskapen?	Redningsselskapet – som er en kjempeviktig aktør som førstelinjetjeneste for å kunne være med og bistå når det skjer ting på sjøen, og som kan være med å bidra til å hindre at ulykker skjer fordi de kan bistå på et tidlig tidspunkt – har kjempestore problemer, og de har ikke økonomi til å opprettholde beredskapen sin.
I forbindelse også med denne ulykken er det flere aktører i bakkant av en sånn hendelse. Det jeg refererte, er at Kystverket skal gå gjennom aksjonen og evaluere den. Statens havarikommisjon for transport gransker grunnstøtingen av «Godafoss» og vil snu hver stein i kartleggingen av hvilke forhold som førte til den grunnstøtingen. Havarikommisjonen vil også gi tilrådinger om hva som kan gjøres for å unngå framtidige tilsvarende hendelser. Det er jeg veldig glad for. I tillegg etterforskes denne ulykken også av politiet. Politiet vil vurdere om det foreligger straffbare forhold, og om det skal reises tiltale. Så her er det mange aktører som på hvert sitt område går gjennom, gransker og etterforsker, og jeg er helt sikker på at vi vil få svar på alle de spørsmålene vi har knyttet til hendelsesforløpet, og vil selvfølgelig ta det med oss som læring i det videre arbeidet.	Statens havarikommisjon for transport gransker grunnstøtingen av «Godafoss» og vil snu hver stein i kartleggingen av hvilke forhold som førte til den grunnstøtingen. Havarikommisjonen vil også gi tilrådinger om hva som kan gjøres for å unngå framtidige tilsvarende hendelser. Det er jeg veldig glad for.
Kristelig Folkeparti har akkurat samme formuleringer i denne stortingsperioden som vi hadde i forrige stortingsperiode, og som vi arbeidet ut fra da vi hadde forvaltningsplanen til behandling her i 2006. For Kristelig Folkeparti er det viktig at olje- og gassvirksomheten skal flyttes nordover, og at vi skal få ringvirkningene nordover. Men Kristelig Folkeparti er også tydelig på at det er noen sårbare områder – vi snakker om de sårbare områdene utenfor Lofoten, Vesterålen og Senja. For Kristelig Folkeparti er de foreløpig så sårbare at vi ikke ønsker at det skal være petroleumsaktivitet der.	For Kristelig Folkeparti er det viktig at olje- og gassvirksomheten skal flyttes nordover, og at vi skal få ringvirkningene nordover.
Kristelig Folkeparti har akkurat samme formuleringer i denne stortingsperioden som vi hadde i forrige stortingsperiode, og som vi arbeidet ut fra da vi hadde forvaltningsplanen til behandling her i 2006. For Kristelig Folkeparti er det viktig at olje- og gassvirksomheten skal flyttes nordover, og at vi skal få ringvirkningene nordover. Men Kristelig Folkeparti er også tydelig på at det er noen sårbare områder – vi snakker om de sårbare områdene utenfor Lofoten, Vesterålen og Senja. For Kristelig Folkeparti er de foreløpig så sårbare at vi ikke ønsker at det skal være petroleumsaktivitet der.	Men Kristelig Folkeparti er også tydelig på at det er noen sårbare områder – vi snakker om de sårbare områdene utenfor Lofoten, Vesterålen og Senja. For Kristelig Folkeparti er de foreløpig så sårbare at vi ikke ønsker at det skal være petroleumsaktivitet der.
Jeg registrerer at representanten Sund sier at det var et stort flertall i Arbeiderpartiets gruppe for en konsekvensutredning, men likevel ga en etter for presset fra SV og lar i realiteten SV styre store deler av norsk oljepolitikk. Mitt spørsmål til representanten Sund er da: Hva blir det igjen av troverdigheten til Arbeiderpartiets petroleumspolitikk? Hva blir det igjen av troverdigheten til Arbeiderpartiets distriktspolitikk? Representanten Sund var inne på hvor viktig petroleumsnæringen er for å gi mat på bordet og jobb til mennesker, bl.a. ute i distriktene. Skal ikke områdene i Lofoten og Vesterålen få ta del i dette? Hva er det igjen av troverdigheten til Arbeiderpartiets industripolitikk når de lar SV styre det som er landets desidert viktigste næring?	Representanten Sund var inne på hvor viktig petroleumsnæringen er for å gi mat på bordet og jobb til mennesker, bl.a. ute i distriktene. Skal ikke områdene i Lofoten og Vesterålen få ta del i dette?
Nå er det slik at i regjeringen sitter det tre partier, og alle tre partier skal tas hensyn til når beslutningene skal tas. Det har ligget i bunnen hele veien at det ikke skulle åpnes opp for oljevirksomhet i denne stortingsperioden. Det har alle visst, og det gikk vi til og med til valg på. Arbeiderpartiet er ikke så opptatt av hva ting heter. Arbeiderpartiet er opptatt av hvordan ting blir hvis en får gjort det en skal. I denne sammenhengen har det blitt nei til konsekvensutredning, det har blitt ja til kunnskapsinnhenting som en kan bruke hvis en ønsker det etter 2013. Det er ingenting som har ligget på bordet som har tilsagt at en skulle kunne gjøre noe før det. Så er det sånn at jeg må få minne representanten Meling på at i disse to periodene som regjeringen har sittet i kontorene og har hatt flertall på Stortinget, har det vært en formidabel aktivitet også i petroleumssektoren. Jeg må minne om at vi har skapt 250 000 nye arbeidsplasser, og to av tre av disse har vært i privat sektor. Så når det gjelder både hva vi har gjort, og hva jeg skal fortelle vi skal gjøre framover de neste fire årene, skal jeg med stolthet melde hva vi har gjort, og hva vi skal gjøre.	Det har ligget i bunnen hele veien at det ikke skulle åpnes opp for oljevirksomhet i denne stortingsperioden. Det har alle visst, og det gikk vi til og med til valg på.
Nei, konsekvensutredning vil ikke være irrelevant. Men det som Fremskrittspartiet kommuniserer, og som Arbeiderpartiet ikke klarer å kommunisere, er at vi ønsker å forsøke å utnytte olje- og gassressurser utenfor Lofoten, Vesterålen og Senja, på samme måte som vi ønsker å forsøke å utvinne på resten av kysten. Men så er det konsekvensutredningen som skal stille krav, og som skal sette kriteriene for at det skal skje på en forsvarlig måte. Det kan bety at på enkelte deler av sokkelen vil det være strengere krav enn andre steder. Det kan bety at på enkelte deler vil det ta lengre tid før oljenæringen klarer å møte de kravene som da på en måte blir en naturlig utsettelse. Da er det ikke fordi en politisk sier det, men fordi næringen selv trenger mer tid på å utvikle den kunnskapen. Jeg mener det er viktig å prøve å utvinne de olje- og gassressursene. Tidvis sier også Arbeiderpartiet det samme, men når de sitter i dette regjeringssystemet, blir de dessverre handlingslammet, og da får en spørsmål som dette. En konsekvensutredning er ikke en blankofullmakt, men en konsekvensutredning er en villighetserklæring – hvis vi kan kalle det det – slik at noen av disse olje- og gassressursene bør en prøve å utvinne.	Jeg mener det er viktig å prøve å utvinne de olje- og gassressursene.
Nei, konsekvensutredning vil ikke være irrelevant. Men det som Fremskrittspartiet kommuniserer, og som Arbeiderpartiet ikke klarer å kommunisere, er at vi ønsker å forsøke å utnytte olje- og gassressurser utenfor Lofoten, Vesterålen og Senja, på samme måte som vi ønsker å forsøke å utvinne på resten av kysten. Men så er det konsekvensutredningen som skal stille krav, og som skal sette kriteriene for at det skal skje på en forsvarlig måte. Det kan bety at på enkelte deler av sokkelen vil det være strengere krav enn andre steder. Det kan bety at på enkelte deler vil det ta lengre tid før oljenæringen klarer å møte de kravene som da på en måte blir en naturlig utsettelse. Da er det ikke fordi en politisk sier det, men fordi næringen selv trenger mer tid på å utvikle den kunnskapen. Jeg mener det er viktig å prøve å utvinne de olje- og gassressursene. Tidvis sier også Arbeiderpartiet det samme, men når de sitter i dette regjeringssystemet, blir de dessverre handlingslammet, og da får en spørsmål som dette. En konsekvensutredning er ikke en blankofullmakt, men en konsekvensutredning er en villighetserklæring – hvis vi kan kalle det det – slik at noen av disse olje- og gassressursene bør en prøve å utvinne.	Men det som Fremskrittspartiet kommuniserer, og som Arbeiderpartiet ikke klarer å kommunisere, er at vi ønsker å forsøke å utnytte olje- og gassressurser utenfor Lofoten, Vesterålen og Senja, på samme måte som vi ønsker å forsøke å utvinne på resten av kysten.
Høyre har i prosessen med forvaltningsplanen gått veldig høyt på banen og krevd konsekvensutredning. Ofte har de kritisert Arbeiderpartiet i denne sammenheng. Vi hørte det nå senest i dette innlegget fra Meling. Men jeg vil minne representanten Meling om at Høyre i sin siste regjeringsperiode slett ikke var så aktiv. I Bondevik II-regjeringen satt Høyre sammen med Kristelig Folkeparti og Venstre – og de er jo ikke Stortingets mest petroleumsvennlige partier. Hva er årsaken til at Høyre har en annen oppfatning om oljeutvinning i nord nå enn det de hadde da de satt i regjering? Denne regjeringen har jo lagt til rette for god utvikling i olje- og gassnæringen. Det har aldri vært større aktivitet på sokkelen enn nå. Vi ser både en oljenæring og en leverandørindustri som er i god vekst. Jeg mener at regjeringen i forvaltningsplanen har lagt opp til en skrittvis utvikling av oljenæringen i nord. Denne forvaltningsplanen er etter min mening et stort skritt for oljenæringen i nord.	Denne regjeringen har jo lagt til rette for god utvikling i olje- og gassnæringen. Det har aldri vært større aktivitet på sokkelen enn nå. Vi ser både en oljenæring og en leverandørindustri som er i god vekst. Jeg mener at regjeringen i forvaltningsplanen har lagt opp til en skrittvis utvikling av oljenæringen i nord. Denne forvaltningsplanen er etter min mening et stort skritt for oljenæringen i nord.
En konsekvensutredning trenger ikke nødvendigvis være en del av en åpningsprosess, men det viser seg i en del tilfeller at det er det. Representanten Sande vet like godt som jeg at en også har hatt konsekvensutredninger og ikke åpnet for aktivitet i de områdene som er konsekvensutredet. Nå synes jeg Senterpartiets holdning i denne saken er noe underlig i forhold til det verdipotensialet, de arbeidsplassene og de inntektene som en olje- og gassaktivitet utenfor Lofoten og Vesterålen kunne ha representert for disse lokalsamfunnene. Fra min side ser jeg ikke noe som kan være i nærheten av å representere det samme potensialet. Men jeg håper at Senterpartiet har noen gode alternativer, siden de går høyt på banen og er imot selv en konsekvensutredning av disse områdene ved Lofoten og Vesterålen.	Nå synes jeg Senterpartiets holdning i denne saken er noe underlig i forhold til det verdipotensialet, de arbeidsplassene og de inntektene som en olje- og gassaktivitet utenfor Lofoten og Vesterålen kunne ha representert for disse lokalsamfunnene. Fra min side ser jeg ikke noe som kan være i nærheten av å representere det samme potensialet.
Fremskrittspartiet mener det er fornuftig å ta en konsekvensutredning, fordi vi har erklært en vilje til å prøve å utvinne olje- og gassressursene. Så er det sånn at en konsekvensutredning vil avgjøre innholdet, kravene og alt som oljenæringen skal stilles overfor, for å sikre at olje, fiskeri, skipsfart, turisme og alt dette kan leve i god harmoni. Så er det en del arbeiderpartifolk i denne salen som gir inntrykk av at nå skal vi hente inn kunnskap, men i 2013, ligger det mellom linjene, kan Arbeiderpartiet også gjøre en konsekvensutredning, med en rød-grønn regjering. Jeg ber om et enkelt svar fra representanten Serigstad Valen: Ser representanten for seg at SV, hvis de fortsetter i en regjering etter 2013, plutselig og magisk vil snu i dette standpunktet og være for en konsekvensutredning, og tillate at det skjer i en rød-grønn regjering? Eller vil representanten Serigstad Valen bidra til at SV opprettholder det standpunktet de har hatt i seks år og klart å vinne fram med to ganger?	Fremskrittspartiet mener det er fornuftig å ta en konsekvensutredning, fordi vi har erklært en vilje til å prøve å utvinne olje- og gassressursene.
Den miljøfaglige kartleggingen av dette feltet er det Klima- og forurensningsdirektoratet som står for. De anbefalte, så tidlig som i 2008, at det ikke bør innføres generelle krav til nullutslipp av produsert vann, borekaks og borevæske på norsk sokkel. Det nullutslippsregime vi innførte i Barentshavet i 2003, var etter føre-var-prinsippet, noe jeg er sterk tilhenger av. Siden den gang har vi med bakgrunn i den virksomheten som har foregått i Barentshavet, økt vår kunnskap om denne virksomheten, og vi har fått ny informasjon. Blant annet har regjeringen besluttet å gjøre en større helhetsvurdering også knyttet til deponeringen av boreslam på land og de klimagassutslippene som følger av det regimet vi har i dag. Derfor har regjeringen, bl.a. på faglig grunnlag, besluttet å endre det regimet. Til slutt må jeg bare legge til at jeg mener det er illustrerende at Kristelig Folkeparti, som vi jo er enige med når det gjelder de store linjene i denne saken, klager i dag, mens miljøbevegelsen feirer.	Det nullutslippsregime vi innførte i Barentshavet i 2003, var etter føre-var-prinsippet, noe jeg er sterk tilhenger av.
Erling Sande og Senterpartiet har gitt klårt uttrykk for at dei ikkje ønskjer å opne Nordland VI og VII og Troms II. Samtidig veit vi at Noreg er storleverandør av energi til Europa, og vi ser at Tyskland gir signal om at dei ønskjer å stengje ned kjernekrafta si i 2020. Det vil tilseie at Noreg blir ein vesentleg viktigare energileverandør til bl.a. dette landet, og til Europa generelt. Så ser vi at infrastrukturen som er bygd opp langs kysten så langt, er stoppa opp noko sør for Lofoten. Vi veit også at ein olje- og petroleumsaktivitet er viktig for distrikta. På komiteen sin tur oppover fekk vi bl.a. sjå den demografiske utviklinga i Lofoten, som gjekk feil veg. Vi ser at tradisjonelt fiskeri og reiseliv ikkje er nok. Ønskjer ikkje Senterpartiet å vere med på å byggje ut næringslivet og aktiviteten også i denne landsdelen?	Vi veit også at ein olje- og petroleumsaktivitet er viktig for distrikta.
Jeg vil ikke trekke ut denne debatten, men jeg merket meg representanten Aspakers formuleringer om meg og Arbeiderpartiets linje i denne konkrete saken. Denne regjeringen har lagt til rette for en god utvikling i olje- og gassnæringen. Det har aldri vært større aktivitet på sokkelen enn det det er nå. Både oljenæringen og leverandørindustrien er i god vekst, og man ser positivt på framtiden. Representanten Aspaker burde derimot se tilbake på tiden under Bondevik II-regjeringen, hvor det skjedde langt mindre, og hvor Høyre sammen med Kristelig Folkeparti og Venstre antagelig ikke hadde det så greit med sin politikk. Derfor skjedde det relativt lite i den tiden. Jeg står trygt bak den linjen den sittende regjering har i denne saken, men jeg vil ha framdrift, og dette oppfatter jeg at et stort flertall av befolkningen er enig med meg i.	Denne regjeringen har lagt til rette for en god utvikling i olje- og gassnæringen. Det har aldri vært større aktivitet på sokkelen enn det det er nå. Både oljenæringen og leverandørindustrien er i god vekst, og man ser positivt på framtiden.
Jeg synes Heikki Holmås hadde en god replikk. Han touchet ikke bare – han var inne på et viktig poeng. Jeg vil ikke si det er et linjeskift, men det er en erkjennelse av at vi nå lever i et annet verdensbilde der migrasjonen vil være global, der den vil gå mellom land. Jeg avsluttet innlegget mitt med å snakke om det jeg kaller sirkulær migrasjon, der du faktisk kan vokse opp i ett land, studere i et annet, jobbe i et tredje og så gå tilbake. Dette trenger vi en politikk for, og vi mener at arbeidsinnvandrere som mister jobben, naturligvis må få tilbud om norskopplæring istedenfor å bli straffet ved å bli tatt fra dagpengene dersom de studerer norsk. Så dette er helt riktig observert. Norge har fortsatt stor mangel på arbeidskraft og vil få det i årene framover. Vi trenger kompetente arbeidsinnvandrere, og vi ønsker å stimulere til det. Så det er riktig. Jeg håper SV kan være med på det etter hvert når de kommer seg ut av regjering.	Dette trenger vi en politikk for, og vi mener at arbeidsinnvandrere som mister jobben, naturligvis må få tilbud om norskopplæring istedenfor å bli straffet ved å bli tatt fra dagpengene dersom de studerer norsk.
Jeg synes Heikki Holmås hadde en god replikk. Han touchet ikke bare – han var inne på et viktig poeng. Jeg vil ikke si det er et linjeskift, men det er en erkjennelse av at vi nå lever i et annet verdensbilde der migrasjonen vil være global, der den vil gå mellom land. Jeg avsluttet innlegget mitt med å snakke om det jeg kaller sirkulær migrasjon, der du faktisk kan vokse opp i ett land, studere i et annet, jobbe i et tredje og så gå tilbake. Dette trenger vi en politikk for, og vi mener at arbeidsinnvandrere som mister jobben, naturligvis må få tilbud om norskopplæring istedenfor å bli straffet ved å bli tatt fra dagpengene dersom de studerer norsk. Så dette er helt riktig observert. Norge har fortsatt stor mangel på arbeidskraft og vil få det i årene framover. Vi trenger kompetente arbeidsinnvandrere, og vi ønsker å stimulere til det. Så det er riktig. Jeg håper SV kan være med på det etter hvert når de kommer seg ut av regjering.	Vi trenger kompetente arbeidsinnvandrere, og vi ønsker å stimulere til det.
Til spørsmålet om markant styrking av oljevernberedskapen: Ja, det er nettopp det vi gjør. Vi har gjort det år for år. Vi har fulgt opp de forslagene og den planen som forelå fra Kystverket, til punkt og prikke. Vi startet allerede i forbindelse med neste års budsjettforslag å følge opp den rapporten de kom med i sommer. Vi fikk den i juli, så vidt jeg husker, og allerede i neste års forslag til statsbudsjett legger vi inn penger i tråd med det som de foreslår der. Til spørsmålet om eksterne krefter har vært med i vurderingen, er – så vidt jeg har oversikt over her jeg står nå – den analysen som er lagt fram, gjort av Kystverkets folk. Der opplever jeg at vi har dem som er tettest på, og kan gi oss gode, faglige bidrag, noe vi i neste omgang følger opp punkt for punkt. Men skulle det være noen som har andre forslag, diskuterer vi selvfølgelig dem også.	Til spørsmålet om markant styrking av oljevernberedskapen: Ja, det er nettopp det vi gjør.
Den modellen som Høyre foreslår her, er meget klok. Jeg må dessverre meddele at den er hentet fra Trond Giske, som innførte nøyaktig den samme finansieringsmodellen for utbygging av skoler og idrettsbygg i kommunene. Det som er klokt med denne modellen, er at den ikke gjør sykehusene avhengige av å spare penger på å redusere pasientbehandlingen for å investere i IKT-utstyr som er nødvendig for en bedre og mer fornuftig drift. Den fører både til effektivitet og, ikke minst til det som er kjernen i Samhandlingsreformen, bedre samhandling om og med pasienten. Det betyr at sykehusene ikke trenger å betale ned denne investeringen før etter fem år, når de allerede har fått gevinsten av investeringen.	Det som er klokt med denne modellen, er at den ikke gjør sykehusene avhengige av å spare penger på å redusere pasientbehandlingen for å investere i IKT-utstyr som er nødvendig for en bedre og mer fornuftig drift. Den fører både til effektivitet og, ikke minst til det som er kjernen i Samhandlingsreformen, bedre samhandling om og med pasienten.
Spørreren redegjorde delvis for det i sitt spørsmål. Vi har nemlig foreslått en kombinasjon med en klarere prioritering – som jeg også redegjorde for i mitt innlegg og som jeg mener det er nødvendig at vi tar et politisk ansvar for – en enda tydeligere prioritering av rus, psykiatri, rehabilitering på bekostning av somatikk. Det andre er at vi foreslår en effektivisering i sykehusene våre som baserer seg på en rapport som de regionale helseforetakene selv har utarbeidet, der vi tar en beskjeden andel av det som de selv mener er mulig å oppnå ved å gjennomføre en del tiltak, bl.a. nøytral moms i foretakene.	Vi har nemlig foreslått en kombinasjon med en klarere prioritering – som jeg også redegjorde for i mitt innlegg og som jeg mener det er nødvendig at vi tar et politisk ansvar for – en enda tydeligere prioritering av rus, psykiatri, rehabilitering på bekostning av somatikk.
Det er avdekket store mangler i kvaliteten i tilbudet til gravide. Det er mangelfull jordmortjeneste, jordmorberedskap og følgetjeneste i kommunene. I tillegg er det lav grunnbemanning ved fødeavdelingene, noe som i mange tilfeller fører til kvalitetssvikt. Og det kuttes i budsjettene både i kommuner og helseforetak. Dette skaper mye angst og utrygghet hos gravide og fødende, og Helsetilsynet har avdekket store mangler i barselomsorgen og mener det truer pasientsikkerheten. Nå vil Arbeiderpartiet bruke opptil 60 mill. kr på tidlig ultralydundersøkelse på friske gravide, noe som Nasjonalt råd for kvalitet og prioritering i helsevesenet mener ikke gir noen helsegevinst for mor og barn. Mitt spørsmål er om det ikke hadde vært bedre å bruke de mange titalls millionene på å styrke tilbudet i svangerskapsomsorgen, i fødselsomsorgen og i barselomsorgen, på tiltak som vi vet virker, som vil ha stor helsegevinst for mor og barn, og som vil skape trygghet hos de gravide, de fødende og familien.	Mitt spørsmål er om det ikke hadde vært bedre å bruke de mange titalls millionene på å styrke tilbudet i svangerskapsomsorgen, i fødselsomsorgen og i barselomsorgen, på tiltak som vi vet virker, som vil ha stor helsegevinst for mor og barn, og som vil skape trygghet hos de gravide, de fødende og familien.
Som jeg også sa i mitt innlegg, har vi faktisk lært veldig mye. Hvis representanten Hansen hadde fulgt med, hadde han visst at det var slik at pasientbehandlingen økte og køene gikk ned under Bondevik II-regjeringen, hvor man hadde høyere stykkprisandel, ISF-andel. Hvis representanten hadde lest flere av merknadene, hadde han sett at Fremskrittspartiet har påpekt akkurat de problemene som er i dagens helsevesen, med feilkoding, bevisst feilkoding, lite fleksible DRG-koder osv., så vi tar faktisk dette veldig på alvor. Men for Fremskrittspartiet er det viktigste at pasientene blir behandlet, at køene går ned, og at mennesker kommer tilbake til arbeidslivet. Jeg registrerer at SV er mer opptatt av at vi skal bruke mindre penger på helsevesenet. Det er Fremskrittspartiet dypt uenig i.	Hvis representanten Hansen hadde fulgt med, hadde han visst at det var slik at pasientbehandlingen økte og køene gikk ned under Bondevik II-regjeringen, hvor man hadde høyere stykkprisandel, ISF-andel.
Her registrerer jeg at representanten Toppe tar et par innersvinger og henviser til at den ene merknaden vår gjelder noe annet enn det den gjør. Vår merknad om at dette ikke er vitenskapelig bevist, gjelder altså SIRUS-rapporten, som hevder at det blir mindre bråk på byen ved å stenge skjenkestedene tidligere. Der har selv en av forskerne innrømmet at dette ikke er en vitenskapelig rapport, og at det er mange andre ting som også har innvirkning på hva som skjer på byen, f.eks. kan ressursbruken fra politiet ha vel så stor innvirkning. Fremskrittspartiet er av den oppfatning at en lovlig vare som alkohol skal og kan være tilgjengelig. Vi er opptatt av forebygging. Vi har faktisk fremmet et forslag i denne sal med over 20 punkter om forebygging, som bl.a. representanten Toppes parti ikke fant å støtte.	Fremskrittspartiet er av den oppfatning at en lovlig vare som alkohol skal og kan være tilgjengelig.
Den beste garantien mot et klassedelt samfunn er at vi har et godt utbygd offentlig helsevesen. Det er det som har vært norsk politikk, som jeg også oppfatter at Høyre i hovedsak har vært enig i. En utbygging og en oppbygging av det private på bekostning av det offentlige vil svekke det offentlige helsevesenet og på den måten skape økte forskjeller. Derfor er SV for det som vi også har fått gjennomslag for, og som jeg er glad for at vi får i dette budsjettet: mer penger til pasientbehandling i det offentlige helsevesenet og at det er fokusert på å få ned køene. Ventetiden har gått ned fra 2010 til 2011. Det er den eneste veien å gå for å sikre oss mot et klassedelt samfunn.	Derfor er SV for det som vi også har fått gjennomslag for, og som jeg er glad for at vi får i dette budsjettet: mer penger til pasientbehandling i det offentlige helsevesenet og at det er fokusert på å få ned køene.
Representanten var opptatt av rus i sitt innlegg, og det synes jeg er veldig bra. Vi vet jo alle at sammenhengen mellom alkoholbruk og vold er veldig påtakelig, og det er også dokumentert i stor grad. Det finnes en rapport som er kommet fra SIRUS, der man foreslår at man bør redusere skjenketidene med én time om natten. I innstillingen fra helse- og omsorgskomiteen sier regjeringspartiene at de «imøteser regjeringens oppfølging av denne rapporten». Jeg lurer på hva det egentlig betyr. Betyr det at regjeringspartiene i Stortinget faktisk ønsker at regjeringen går for en redusert skjenketid? I så fall – hvorfor kunne man ikke sagt det litt klarere? Hva menes egentlig når man sier at man imøteser regjeringens oppfølging?	Vi vet jo alle at sammenhengen mellom alkoholbruk og vold er veldig påtakelig, og det er også dokumentert i stor grad.
Det er en debatt om dette i regjeringspartiene, på samme måte som det ville vært det hvis opposisjonen hadde sittet med regjeringen. Her er flere interesser og hensyn som skal tas. Undertegnedes mening – og jeg mener også at det er SVs posisjon – er at den riktige veien å gå er å redusere åpningstidene. Redusert tilgjengelighet gir redusert bruk av alkohol og vil i denne sammenheng også gi redusert vold. Derfor er jeg helt enig med spørreren – det er den riktige veien å gå.	Undertegnedes mening – og jeg mener også at det er SVs posisjon – er at den riktige veien å gå er å redusere åpningstidene. Redusert tilgjengelighet gir redusert bruk av alkohol og vil i denne sammenheng også gi redusert vold.
